bus_id,placa,linha,position,data,speed,sentido,trajeto,hodometro,direcao
901016,,22,"-23.000026, -43.34713",1690408839000,23.9,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],37570.2,277
901082,,53,"-22.884417, -43.399595",1690421127000,0,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],47593.8,10
902061,,46,"-22.854719, -43.251968",1690420428000,0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],28946.4, 
902066,,41,"-22.85432, -43.252014",1690416224000,0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],31622.3, 
902005,,40,"-22.964961, -43.391696",1690420894000,0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],19186.3, 
902052,,46,"-22.854762, -43.252095",1690418752000,0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],35710.5, 
902050,,43,"-22.854592, -43.251749",1690414764000,0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],31444.8, 
12716,,0,"-22.920507, -43.607692",1690418628000,0,,,45585, 
902016,,40,"-22.965562, -43.39076",1690421140000,0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],18884.6, 
902019,,40,"-22.96567, -43.391813",1690417511000,0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],17353.7, 
E902009,,35,"-22.964679, -43.391668",1689891788000,0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],3193.4, 
902063,,46,"-22.973234, -43.385236",1690421127000,0,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],33630.2,270
902017,,40,"-22.965508, -43.391874",1690415032000,0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],24114.4, 
E902015,,46,"-22.965477, -43.391893",1690417685000,0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],8188.6, 
902057,,35,"-22.90286, -43.355769",1690421121000,36.1,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],29407.3,31
902060,,43,"-22.854372, -43.251879",1690415538000,0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],30291.4, 
902008,,46,"-22.965043, -43.391726",1690421002000,0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],10691.4, 
902047,,46,"-22.890047, -43.346937",1690421136000,53.5,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],24333.6,210
902007,,40,"-22.965739, -43.391788",1690420044000,0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],18902.8, 
902051,,46,"-23.001055, -43.367654",1690421134000,0,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],33370.6, 
902067,,46,"-22.854441, -43.251928",1690416954000,0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],34434.2, 
901088,,53,"-22.96443, -43.391986",1690419120000,0,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],41744.1, 
901078,,51,"-22.853408, -43.385502",1690408760000,28.2,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],33946.1,250
901098,,41,"-23.000945, -43.366877",1690420655000,6.3,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],27527.3,110
901090,,40,"-22.964972, -43.391298",1690420397000,0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],36806, 
901055,,51,"-22.86807, -43.413013",1690409093000,0,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],46834.6,55
901076,,52,"-22.920496, -43.39675",1690408774000,57.1,volta,52 - SENTIDO V. MILITAR (PARADOR) [VOLTA],31466.2,20
902054,,46,"-22.854773, -43.252062",1690420631000,0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],35829.4, 
901079,,52,"-23.001368, -43.367342",1690408700000,0,volta,52 - SENTIDO V. MILITAR (PARADOR) [VOLTA],44278.1,90
901084,,53,"-23.001314, -43.364328",1690408809000,10.5,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],52728.6,60
901070,,22,"-23.000204, -43.347482",1690408768000,11.2,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],40657.7,91
902080,,46,"-22.960036, -43.38949",1690421134000,0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],34717.9,249
901081,,53,"-22.96485, -43.392136",1690417314000,0,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],42254.6, 
902065,,43,"-22.854405, -43.251903",1690416402000,0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],35558.7, 
901069,,22,"-23.006492, -43.313017",1690421125000,0,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],37959.6,275
901074,,46,"-22.858836, -43.329506",1690421129000,44.2,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],39788.9,190
901085,,53,"-22.972589, -43.401108",1690408735000,21.6,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],43795.1,182
902073,,35,"-22.876353, -43.329674",1690419138000,0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],9883.5, 
902030,,40,"-22.876392, -43.330233",1690415689000,0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],11495.5, 
902071,,46,"-22.854301, -43.251862",1690414164000,0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],36269.2, 
902072,,43,"-22.854323, -43.251803",1690419046000,0,volta,43 - SANTA EFIGENIA X FUNDÃO (EXPRESSO) [VOLTA],32893.199, 
902101,,35,"-22.876472, -43.330065",1690419695000,0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],10305.4, 
902068,,41,"-22.854378, -43.251707",1690420464000,0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],35887.7, 
902064,,41,"-22.854682, -43.2519",1690411829000,0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],0,160
902070,,46,"-23.001014, -43.364719",1690421116000,22.5,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],36654.5,271
901083,,53,"-23.000983, -43.368477",1690408723000,20.4,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],49839.6,140
901087,,53,"-22.884437, -43.399346",1690408838000,0,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],47938.8,354
902085,,41,"-22.854342, -43.251886",1690414685000,0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],34359.8, 
E902012,,35,"-22.936453, -43.371667",1690421127000,0,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],9934.3,12
E902001,,41,"-22.854788, -43.252176",1690415925000,0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],21178,153
E902006,,40,"-22.965095, -43.392174",1690417968000,0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],19413.4, 
E902011,,40,"-22.965399, -43.391892",1690417857000,0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],8711.6, 
E902014,,40,"-22.964926, -43.392098",1690419080000,0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],16303.4, 
902002,,41,"-22.854805, -43.25214",1690421025000,0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],20131.3, 
901095,,41,"-22.964494, -43.391834",1690421028000,0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],35373.1, 
902069,,41,"-22.85423, -43.251882",1690418650000,0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],32833, 
902094,,35,"-22.920909, -43.369493",1690421132000,47.8,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],9392.6,56
903068,,17,"-22.922813, -43.647815",1690408799000,45.3,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],20959.5,44
901097,,40,"-23.000916, -43.366269",1690418433000,0,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],35883.6,91
902081,,31,"-22.876523, -43.33019",1690414635000,0,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],11670.3, 
902075,,31,"-22.876368, -43.330043",1690419454000,0,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],14262.7, 
902013,,46,"-23.000996, -43.367927",1690421138000,0,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],11638.6, 
902082,,35,"-22.876359, -43.330048",1690419208000,0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],11003.8, 
903062,,17,"-22.920715, -43.680961",1690421129000,0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],20450.6,139
902089,,40,"-23.000645, -43.366038",1690419393000,0,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],9954.5, 
903041,,38,"-23.000992, -43.366417",1690421026000,28.8,volta,38 - ALVORADA X FUNDÃO (PARADOR) [VOLTA],27736.2,268
903051,,50,"-22.973335, -43.38751",1690421132000,48.2,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],31252.2,86
902055,,46,"-22.854141, -43.251748",1690418773000,0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],317.8,28
903044,,42,"-22.852228, -43.312002",1690421123000,15.9,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],29402.8,50
902086,,31,"-22.876391, -43.330385",1690417948000,0,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],11375.1, 
903036,,17,"-22.91882, -43.607815",1690421139000,0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],157067.7,90
902043,,41,"-22.882376, -43.341971",1690421137000,0,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],29300.5,182
902036,,41,"-22.854701, -43.251848",1690419734000,0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],32532.6, 
903039,,17,"-22.918917, -43.607535",1690421140000,0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],18603.6,84
903047,,42,"-22.838757, -43.241536",1690421138000,0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],23313.2,145
902074,,31,"-22.876371, -43.330021",1690419055000,0,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],9932.1, 
902039,,46,"-22.854674, -43.251801",1690420726000,0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],33852.6, 
903040,,17,"-22.917056, -43.684473",1690421137000,0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],18747.2,167
902044,,43,"-22.85424, -43.251506",1690417811000,1,volta,43 - SANTA EFIGENIA X FUNDÃO (EXPRESSO) [VOLTA],31415.9,5
902038,,43,"-22.854349, -43.251666",1690420117000,0,volta,43 - SANTA EFIGENIA X FUNDÃO (EXPRESSO) [VOLTA],7780.5,301
903048,,42,"-22.876073, -43.329294",1690420386000,0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],23999.5, 
902041,,46,"-22.919424, -43.366873",1690421124000,48.5,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],34472,59
903064,,50,"-22.972177, -43.401162",1690421122000,0,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],22323.7,171
902037,,41,"-22.854413, -43.252054",1690417233000,0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],36157.1, 
903069,,17,"-22.922608, -43.64752",1690421137000,54.5,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],22686.1,44
902034,,0,"-22.854277, -43.251273",1690420627000,0,,,34891, 
902088,,31,"-22.876389, -43.330365",1690416786000,0,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],10239.1, 
902042,,46,"-22.863945, -43.33312",1690421130000,36.5,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],32289.2,47
902040,,46,"-22.852621, -43.319028",1690421122000,33.9,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],34475,86
903049,,17,"-22.915975, -43.683881",1690421141000,7.2,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],23609.2,318
903038,,17,"-22.917484, -43.684383",1690421138000,0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],26821.5,176
903053,,17,"-22.917878, -43.684335",1690420553000,0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],21742, 
903042,,38,"-23.001016, -43.365159",1690421109000,0,volta,38 - ALVORADA X FUNDÃO (PARADOR) [VOLTA],29023.9, 
12732,,20,"-22.920218, -43.607891",1690418840000,0,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],25956,172
902087,,31,"-22.87648, -43.330354",1690418555000,0,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],10271.3, 
903050,,42,"-22.8772, -43.329643",1690250860000,0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],0, 
903067,,17,"-22.920176, -43.607723",1690419718000,0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],23710.8, 
902076,,46,"-22.854762, -43.25205",1690418467000,0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],27578.5, 
902083,,31,"-22.87639, -43.330148",1690420526000,0,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],5411.7, 
902096,,35,"-22.90166, -43.354977",1690421139000,43.3,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],14415.1,33
902084,,31,"-22.876386, -43.330197",1690414296000,0,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],11891.2,350
902100,,35,"-22.876315, -43.329791",1690421137000,0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],13686.3, 
903059,,17,"-22.918877, -43.607637",1690421126000,0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],18993.3,93
903043,,38,"-22.838881, -43.295272",1690421130000,3.8,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],30058.6,253
902079,,46,"-22.852614, -43.318662",1690408786000,19.6,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],31113,86
903066,,17,"-22.909613, -43.58092",1690421123000,57.5,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],25155.4,78
902098,,35,"-22.87667, -43.329827",1690420376000,0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],9132.6, 
902099,,40,"-22.87648, -43.32983",1690420676000,0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],11790.9, 
902093,,35,"-22.876382, -43.330173",1690418217000,0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],9028.4, 
902091,,35,"-23.000659, -43.367755",1690421130000,0,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],14344.1, 
901099,,0,"-22.965523, -43.391552",1690419751000,0,,,29900.4, 
903046,,42,"-22.877409, -43.335953",1690421126000,0.4,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],30002,61
902077,,41,"-22.854642, -43.251415",1690421091000,0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],35018.4, 
902104,,31,"-22.876369, -43.330461",1690419197000,0,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],8023.9, 
902106,,35,"-23.000933, -43.364845",1690421130000,0,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],12467.4, 
902108,,35,"-22.876412, -43.330505",1690348264000,0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],6810.7, 
902109,,35,"-22.876347, -43.329782",1690419254000,0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],11422.5, 
903061,,17,"-22.920264, -43.607589",1690420294000,0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],21729.5, 
903070,,17,"-22.918995, -43.607721",1690419862000,0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],9392.1, 
86835,,0,"-22.927033, -43.678116",1690421137000,33.6,,,13770.5,310
44706,LRG8855,19,"-22.92018, -43.607815",1690417910000,0,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],22084,169
50305,,0,"-22.919864, -43.60795",1687705357000,0,,,10004.8, 
903065,,17,"-22.901705, -43.555174",1690407687000,0,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],17161.7, 
901008,,22,"-23.006676, -43.312581",1690408824000,12.8,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],22999.2,245
901011,RIV8A74,40,"-23.000924, -43.365143",1690419156000,0,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],23717.1,121
901018,,51,"-23.000075, -43.356425",1690230262000,48.3,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],2502.1,95
901012,,52,"-22.96143, -43.392166",1690408758000,53.9,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],21443,215
901014,,52,"-23.000855, -43.365888",1690417987000,0,volta,52 - SENTIDO V. MILITAR (PARADOR) [VOLTA],35826.7, 
901007,,22,"-22.965021, -43.39128",1690405184000,0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],21891.7,140
901009,,40,"-23.00072, -43.365827",1690415695000,0,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],21080.9, 
901013,,22,"-22.965524, -43.391587",1690420935000,0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],31785.2,158
901010,RJM8G30,22,"-23.000727, -43.368078",1690421133000,20.6,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],23056.7,62
901015,,51,"-23.000708, -43.366316",1690416254000,0,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],14162.3,48
901047,,0,"-22.964836, -43.391921",1690407651000,0,,,45440.7, 
901017,,22,"-23.000724, -43.365865",1690414162000,0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],25283.1,46
901063,,51,"-22.965744, -43.391259",1690420670000,0,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],48951.1,153
901006,RJA9F56,22,"-23.001158, -43.329358",1690408785000,9.9,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],19586.9,296
901005,RJB8E53,22,"-23.00014, -43.352075",1690421131000,8.7,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],21914.5,95
901004,RJQ8J80,22,"-23.005933, -43.317492",1690409095000,58.6,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],21644.7,294
902095,,35,"-22.841312, -43.253516",1690416685000,0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],7511.6, 
30504,,25,"-22.920704, -43.607959",1690421130000,0,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],53955.4, 
47031,KYW5240,12,"-23.0002, -43.366967",1690419756000,23.4,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],51179.5,107
30533,KWO8120,0,"-22.920252, -43.607935",1690420411000,0,,,52733.1, 
47027,KRR2119,20,"-22.933893, -43.669347",1689714615000,53.7,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],1004.1,309
86840,KOS9769,13,"-22.919551, -43.607877",1682053295000,0,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],778.8, 
30538,KXE7719,13,"-23.000673, -43.365853",1690421130000,0,volta,13 - ALVORADA X  MATO ALTO (EXPRESSO) [VOLTA],56255.6, 
13412,KPY9734,0,"-22.965162, -43.391705",1690417021000,0,,,44901, 
50309,KPN6B05,25,"-23.019753, -43.50323",1690409075000,40.1,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],20263.2,288
12702,KXB8152,25,"-22.919625, -43.608713",1688523108000,0,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],27817.4, 
12706,KXB8938,10,"-22.920521, -43.607432",1680260524000,0,ida,10- SANTA CRUZ X ALVORADA ( EXPRESSO ),4060.2, 
47025,KXE8652,13,"-22.919881, -43.607336",1688750329000,0,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],38341.5, 
30532,KYL8599,25,"-22.969645, -43.627401",1690420904000,53.9,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],42110,257
13423,LSI5976,0,"-22.920234, -43.607829",1690418379000,0,,,41420.6,173
13403,LTF5447,10,"-22.969907, -43.616552",1690421126000,60.1,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],53637.7,135
90002,LMB2D92,20,"-23.000731, -43.417356",1690421129000,59,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],56199.1,256
47030,LSQ5263,18,"-22.919971, -43.607289",1690418665000,0.3,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],54045.3,274
30519,LRE9804,20,"-23.018712, -43.50663",1690421125000,45.4,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],51769.4,277
44732,LSG9592,19,"-22.923831, -43.679278",1690420934000,34.6,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],38039.3,174
13409,KPY9733,10,"-22.915786, -43.628365",1682554213000,0,ida,10- SANTA CRUZ X ALVORADA ( EXPRESSO ),22420.5, 
13424,KRL4069,0,"-23.000962, -43.367736",1690420836000,0,,,2356.1, 
90005,KWK6A89,20,"-22.960986, -43.649237",1690415039000,47.8,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],50171,326
86851,KQO8674,29,"-22.919962, -43.607502",1690420273000,0.1,volta,29 - ALVORADA X S. ALLENDE (PARADOR) [VOLTA],13074.9,91
86875,KQB4103,18,"-22.965448, -43.391538",1690421139000,0,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],13274.2, 
30518,KYL8597,0,"-22.920207, -43.60854",1690421140000,0,,,37364.7, 
12707,LMI8079,12,"-22.919866, -43.607431",1684569721000,0,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],4853.2, 
902090,,35,"-22.876866, -43.32968",1690418536000,0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],15244.5, 
47029,LSQ5267,20,"-23.000238, -43.368758",1690418903000,36.6,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],57239.9,89
A994324,LUN4324,0,"-22.8372811, -43.2859396",1690419753000,0,,,47788.395,299
13420,KWI9708,20,"-22.969898, -43.628335",1690420913000,46.3,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],48351.5,257
A999574,LSD9574,0,"-23.0009121, -43.3636843",1648639566000,0,,,24148.286, 
44717,KWW8818,18,"-22.919874, -43.607744",1686020567000,0,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],8226.799, 
12704,LSM8778,20,"-22.920368, -43.607281",1686218434000,0,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],21199.9, 
47004,KQK7904,13,"-23.000743, -43.364841",1690421137000,0,volta,13 - ALVORADA X  MATO ALTO (EXPRESSO) [VOLTA],49826.6, 
27205,LSL9114,18,"-22.919765, -43.608465",1688274121000,0,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],4823.1, 
47012,KPZ8364,0,"-22.918871, -43.607056",1690421123000,0,,,55307.2, 
47015,LRH8891,10,"-22.919456, -43.607191",1681849544000,0,ida,10- SANTA CRUZ X ALVORADA ( EXPRESSO ),12489.7, 
86885,LTB5540,29,"-22.919256, -43.607237",1690421131000,0,volta,29 - ALVORADA X S. ALLENDE (PARADOR) [VOLTA],514882, 
13414,KPY9731,25,"-22.919539, -43.607846",1686886318000,0,ida,25 -  MATO ALTO X ALVORADA (PARAD0R) [IDA],8259.2, 
13425,KRL4070,19,"-23.004825, -43.559616",1690408749000,8.3,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],1201.6,279
12738,KRR2404,0,"-23.000786, -43.36524",1690421124000,17.7,,,37784.1,90
30502,LQT9173,19,"-22.919615, -43.608327",1685235953000,0,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],21983.5, 
86886,LTB5541,14,"-22.920281, -43.607769",1690420767000,0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],13250.9, 
47032,KXE8654,25,"-23.01589, -43.519666",1686624152000,59.6,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],23120.5, 
13428,KXE7712,12,"-22.917243, -43.68455",1690420999000,0,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],58072.1,160
47006,KWZ8630,18,"-22.919253, -43.607575",1690420854000,0,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],51042.1,89
KXE9191 PKP,KXE9191,0,"-23.000652, -43.363645",1690420797000,0,,,2627.9, 
47007,LSP6018,13,"-22.919595, -43.608088",1690421141000,0,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],42374.7, 
13413,KWI9711,13,"-23.002961, -43.42446",1690421136000,0,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],43862.2,251
90001,KPZ5E15,12,"-23.020366, -43.489767",1690421123000,53.1,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],44552.1,76
901057,,22,"-23.000796, -43.368093",1690420542000,21.6,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],51375.8,29
901003,RKM8C54,41,"-22.964732, -43.392038",1690416953000,0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],22964.3, 
86874,KQB4102,20,"-23.00324, -43.425393",1690421126000,23.2,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],513079.9,250
86879,LTN5696,20,"-22.920748, -43.60782",1690421128000,0,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],2058.699, 
90003,KYN7F36,25,"-23.02042, -43.500575",1690421141000,61.2,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],19261,282
12711,LSO1629,10,"-22.919951, -43.607173",1678905395000,0,ida,10- SANTA CRUZ X ALVORADA ( EXPRESSO ),4511.1, 
86809,LQH9072,0,"-22.919943, -43.6085",1690417451000,0,,,7407.1,279
47011,LRH8889,10,"-23.014334, -43.466427",1690408777000,0,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],39799.7,79
47009,KPZ8430,0,"-22.916522, -43.607115",1690418079000,0.4,,,54409.8,357
47014,KZI4452,25,"-23.007788, -43.548446",1690420480000,55,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],38346.4,98
